,comment,label
1231,"Welfare workers used to take family planning kits on home visits, refer for tubos, and well received. Then the religious nuts stopped that",0
1232,", LMAO And you seriously believe that?",0
1233,Yes. Dummie. Do some research,0
1234,"Oh, is that why the govt., who typically slants numbers in their favor, reports billions in fraud? Huh, where is the fraud coming from? Your adult toy purchases?",0
1235,"When I was a growing up, food stamps were for families that went through some kind of horrible disaster - usually widows who suddenly lost their husbands. Today food stamps are given out indiscriminately. Even illegals found ways to get free food- at tax payer's expense.",2
1236,Never was that,0
1237,yeh okay You're prob on welfare right now.,0
1238,"Put them to work cleaning the streets, getting rid of graffiti, improving landscaping.",0
1239,Russell Wanna fix our crumbling roads? Put some of these people (those capable) to work.,0
1240,It is a Dept. Of Agriculture program to move their products,0
1241,Obama is out to make slaves of the working class which I presume is predominantly white.,0
1242,Russell Should have been required all along.,0
1243,Mabee some of these people need to eat out of garbage cans .like I did because they refused to give me food stamps because I was single,0
1244,You should find yourself a baby mamma or two......make a few out of wedlock babies....get custody of them. Then you can get some food stamps,2
1245,"S.  I got laid off from my job last December. I was making $87,000 a year and my wife only makes $32,000. I tried to go for unemployment in Pennsylvania and was declined because I made too much money. They seriously denied me unemployment because I made too much money at what was my previous job. They said I had to wait 3 months before I would qualify I told them I have no income the day after my last day at work. They still did not care. Getting laid off in December is the worst month to get laid off in. Took me two months to find a job that is making what I was previously. Now because I could not qualify for unemployment I did pick up side jobs with a family member that did residential electrical work. Otherwise my bills would have defaulted.",0
1246,S.  Saddened by your testimonial. This is the unfortunate world created by this narcissist in office The system is broke and helping only those he believes need help...,0
1247,Just remember no trabjo no cervesa,2
1248,Abolish the IRS & have a consumption tax - Freloaders and the 49% of us that actually work would pay the same. I would get behind that.,2
1249,But then Trump would have to pay taxes,0
1250,That sounds like a win win then right? Trump 2016 & 2020,0
1251,regardless of whatever taxes he may be able to avoid.......sales tax isn't one of them. Unless of course he is buying something in a state that doesn't have one.,0
1252,"I would bet Obama or Hillary would overide any attempt at drug testing and a work program. This is their voters. Only Trump can get us out of this mess right now. Thing is, you can only spend other people's money for so long....when it runs out there will be riots. Plan accordingly... With all of the Middle Eastern Terrorist (99% are on all forms of welfare) that Obama is bringing in to finish his job as the Manchurian Canidate -Cash flow will dry up or one of them detonates a dirty bomb in a pledge to Allah.",2
1253,"If I have to work then people who want to spend my tax money should have to work also. There needs to be a big incentive to work like, ""no benefits for you"".",0
1254,make 'em work on farms and take the jobs from illegals.,2
1255,Start drug testing these lazy moochers,2
1256,Drug test our Federal and State politicians first.,0
1257,"Stop welfare after eighteen months and provide for those that exceed eighteen months with a facility that prove food ,shelter and medical in army type three story barracks.The residents would be responsible to work in the kitchen ,laundry ,child care center and cleaning. Courses would be available to teach a skill or trade..",2
1258,"they bring in thousands of illegals, give them most of the jobs that are left, give them free healthcare and food stamps, in the meantime cut the American citizens food stamps, great plan by the clintons.......................",2
1259,"Won't last. Once the ""single mother"" pressures start, it will be forgotten. Nice try though.",0
1260,"I do not want anyone's children or the elderly to go hungry .... But just days ago I stood in line at a grocery store while a fit & trim young couple with expensive haircuts & wearing Nike & Uggs clothing filled a cart with the most expensive gourmet foods, Talenti ice cream, soda pop, steak & cookies ( no cheese eggs chicken vegetables or milk) & paid over $100 with an EBT ( food stamps card) On my dime as a taxpayer. I have been working since 1965. I used food stamps once for 3 months to feed my child while I looked for a new job in 1971. But it had limits & you could not buy frivolous junk food. Too many of the current EBT users are able bodied spoiled people who could & should pay their own way. I think we need better screening and their should be a limited list of what they can purchase with EBT cards. Fruit vegetables beans eggs & milk etc. From a nurse in Oregon.",2
1261,"Nurse, I had the same experience many years ago. The expensively dressed woman in front of me had a buggy full of steaks, pork chops, roasts, and premium ice cream, and she paid with ""food stamps."" I was a teacher and my husband was employed by a bank. I was buying ground beef for casseroles and ""ice milk"" (remember that?) for my two-year-old's birthday party. I witness this much more often now. Since Obama claims unemployment is so low now, why can't counties and states partner with businesses to trade EBT cards for temporary work or day jobs, or something on that order? It's gotten ridiculous.",0
1262,"I am a current recipient of food stamps. I agree that people who are able to work should work while on public assistance. I think we need to fix our economy first though. I have been unemployed for the past 9 years. I have applied to thousands of jobs over the past 9 years and still have nothing to show for it. Out of the thousands of jobs I have applied for, I have only been called in for an interview half a dozen times. I have a bachelors degree and yet no one will hire me",0
1263,"Do volunteer work. If you do a good job and let people know that you are looking for a job, you will get a job offer from one of the business owners that are supporting that charity. Another approach is to get work as a temporary through a ""temp"" agency. Many ""temps"" do a good job and are offered regular employment at a company that uses temp agencies. If you follow either of these paths, work hard and get along with your fellow workers, you will get regular employment.",0
1264,I wish you luck in the future. You strike me as someone who does not want to be on food stamps. That is not always the case with many welfare recipients.,2
1265,Keep in mind that one of the largest block receivers of food stamps are people who work for WalMart. Full time,0
1266,"Absolutely. Whether they have children or not Plenty of people with children work to buy their food, so why should not the ones getting food for ""free"" have to work for it And those in public housing, getting free electricity, cell phones, etc. should also have to work. If nothing else, there is plenty of litter along the highways to pick up.",0
1267,"I was on welfare and incapable of working at one time but signed up for a few hours volunteer work a couple of times a week. It made me feel that I 'gave back' as much as I was capable, and that I was actually still engaged with life, with people, that I could offer something needed, even as I was in need. I was very appreciate of having the help available until I could get back on my feet but a 'welfare life' deforms your spirit, if its not already deformed enough to find that life acceptable. The essentials of power, transport, etc are so expensive, and the knockbacks so demoralising and the eventual inertia so debilitating, that sometimes you sink into despondency. If eligable welfare recipients were matched up with something they could align to personally ( I worked at a farm and an emergency relief food outlet , both which I liked), i could see it working for all concerned. Unfortunately, I could see this becoming an almost work-for - the-state situation and taken to its end-point, that gives me the heebie jeebies.",0
1268,"and your experience is exactly what welfare should be. Temporary, empowering. it is depressing being unemployed. working those hours not only give back to the economy, they do wonders for your self esteem and help you back into the work force. these free loaders that use welfare as a way of life as they work under the table are the real problem, and under obama it seems that the handouts have gotten out of control. turning into a welfare state.",0
1269,I don't agree and I don't believe you.,0
1270,/584efea0-7ff6-11e2-bb02-000f20980440  I personally know people who get $800+ in food stamps claiming children who do not live with them. They sell them for cash drugs liquor and cigarettes. They sleep all day and party all night. Then their are those who are actually trying to get ahead that are denied any benefits or less than $100 a month help and working 2 to 3 jobs. Need better screening and follow up inspections.,2
1271,"If you have children that are school age, recipients can still work a bit or volunteer.",0
1272,"The LOVE on this site for Jesus is overwhelming. All this we should help the poor get back on their feet, how we should feed them like Jesus fed five thousand. How Jesus Christ nailed to the cross, asked his father to forgive those for they know no better. Yea. There's a lot of love here.",0
1273,um... more of an economic and policy discussion than a jesus discussion.,0
1274,"Novelist, I don't believe that Jesus would agree that able-bodied people should be allowed to steal from others rather than work. We are NOT talking about those who truly need help. Most of us would gladly help those who truly need it.",2
1275,Holt  Maybe you should read Second Thessalonians 3,0
1276,"most people seem to forget that food stamps are a gift,other people have to work harder to allow the state to give them...and why is anybody on food stamps obese,this is a slap in the face to any tax payer.",2
1277,Gee Mr Obvious...I never made the connection...you're a lifesaver,0
1278,Food stamps can not buy booze or cigarettes or lottery tickets so the recipients are allowed to get cash back to purchase those items in Obama's Name of course,0
1279,Or the scammers illegally try to sell them. In CA they are good at fast food restaurants.,0
1280,Most sell them to other fambly that pay 50 cents on a dollar. That money is then used for weed and 24's,2
1281,wrong it is all on e.b.t cards & I have read stories where they are used at casinos,0
1282,"Good. If I have to work for money and food then so should the leeches of society. Food stamps should really be eliminated totally. Then you'll see unemployment truly drop. If you have kids you can't afford, have no family or friends for help, and need the government to survive, you made poor choices and deserve to live with the consequences.",2
1283,"There are those too disabled to work due to health conditions in which they are born. Should they be punished by only allowing extremely low income and no way of support?? Especially when family isn't around and they can't afford a home because they can't work?? No caregiver because they don't own a home? Even when they try and try again to get a job only to be stunted because they're sickness won't allow them to be ""reliable"" even if they're trying they're hardest?? There are always exceptions to the rule.",0
1284,The story PLAINLY STATED that those who are DISABLED ARE EXEMPT.,0
1285,"Unfortunately being too fat from eating like a pig is considered a disability,especially in the black community. I have never seen a skinny person using an EBT card. Not saying skinny ones don't exist,I just have never seen one.",2
1286,there are always bullets,2
1287,We should have picked our own da*n cotton.,2
1288,my dad did for $1/100 lb sack,0
1289,Maybe the politicians shouldn't be paid or even allowed to run for another term until the un employed/under employed are taken care of.,0
1290,"Ahead of the ""illegals""?",2
1291,Another attack on Americas poor-> middle class. We need to overall the program but in a positive way requiring recipients complete food and health educational classes monthly to retain benefits while limiting what can be purchased. This program literally costs tax payers 1/10 a penny per year to fund yet provides many with food who need healthy options. It should be about changing bad habits and inter-generational adverse health conditions so that our health care costs go down due to people becoming more healthy.,0
1292,Wow you are really misinformed,0
1293,"You, like them, are misconceived.",0
1294,"Give a man a fish, he eats for a day; teach him how to fish, he eats for a lifetime. Even the Bible says so - YOU MUST WORK TO EAT.",0
1295,The Bible also says to help the poor.,0
1296,and to stone the children that talk back... so....,0
1297,Liberals are leaches........,0
1298,"BLM is a terrorist organization funded by the left. As a prominent member of the left Alan, you should know this. So call all your Jewish friends like Soros and tell them to stop sending the checks. Good luck with that.",2
1299,There is a mistake in reporting right off the bat in this article,2
1300,"OK i can fix this= all employers fire the ones who dont show up for work,ON THE DAY OF PROTEST =UH OH MISTAKE 96% OF THEM DONT WORK=WELAFAREHEATHCARE= FOODCARE=HOUSINGCARE=",2
1301,BLM is a terrorist /hate group trying to masquerade as a help group for black america but their affiliations are questionable at best. SOROS is one of their major donors and that in itself should be enough to make them suspect.,2
1302,Cicero Afro-Americans had better go to Africa to stand by their brothers there and to improve them in every field of human knowledge. Only in such a way Africans could progress. By themselves are not able. They look like as if they would be paralysed and deranged.,2
1303,FBLM.,2
1304,"The racism in Israel against blacks, most noticeably Ethiopian Jews, is a travesty but it is no worse than any racial identity that is newly integrated into a society for all of human history. It certainly is not supported by any judicial or legislative body - as unfortunate as this is, it's on humanity as a species more than on Israel as a nation. Israel's treatment of it's Arab citizens on the other hand.... Still, the term genocide DOES NOT apply to any of this and is not a term that should be used lightly.",0
1305,However the Palestinkian charter calls for the total elimination of the Jewish State (from the Jordan River to the Mediterranean Sea) and genocide of Jews.,2
1306,"Cicero Black lives of peaceful citizens matter but black lives of bandits, villain , hooligans do count for nothing. They do not matter at all and police acts properly blowing them out.",2
1307,"Cicero Black lives of murderers, criminals and rioters do not matter.",2
1308,"Please google ""Racism against Africans in Israel"". Israel police are slaughtering Blacks. Few know this, not even Black Lives Matter and most American Jews.",0
1309,"But reverse racism is alive and well among BLM. Folks like you attacking Jews just cause they are Jews, and because of your jealousy. But self hatred is alive with BLM, burning down your own businesses and a gas station, no doubt owned by Muslims..",2
1310,"There is racism in Israel like in every other country, but more reasonable that less... When the question of racism against Ethiopian Jews was raised, Israel proved its ability to fight it with the most effective and vigorous ways. I bet this problem will be solved before you will be capable to determine your self autonomously, and not in identification with your anti-semitic hate.",0
1311,"But BLM being anti-white, anti-police, anti-truth, anti-civilized, anti-peace, anti-common sense is just fine eh? We tolerate all that but draw the line at the Jews? It's time for equal treatment.",2
1312,"Black Lives Matter is funded by George Soros, who has worked to eliminate Israel for decades. They'll do anything for his money.",0
1313,"Long live the Jewish State of Israel, with all the land it needs to be safe and secure and with its original, ancient, eternal, and undivided blessed capital city of Jerusalem.",0
1314,Not to get into a huge debate; but if there were any descendants of the people of Jericho - I wonder how they would feel about Israel's 'historic claim' to the land. According the bible; the ancient Hebrews slaughtered them wholesale so I guess its a moot point.,0
1315,Israel has as much right to the land that it sits on as America has or any other nation has to the lands that they sit on.,0
1316,"""As I urged you when I went into Macedonia, stay there in Ephesus so that you may command certain people not to teach false doctrines any longer or to devote themselves to myths and endless genealogies. Such things promote controversial speculations rather than advancing God's work--which is by faith."" ""It is not as though God's word had failed. For not all who are descended from Israel are Israel."" ""For they are not all Israel which are of Israel; neither because they are the seed of Abraham are they all children… but the children of promise are counted for the seed.""",0
1317,Where does Obama stand re,0
1318,Is there anything Alan does not have an opinion about?,0
1319,BLM is a Hate group Given Birth by Obama's comments That put a target on the backs of police officers,2
1320,Black causes have become a played out joke........Sometimes it's a stereotype for a reason.,2
1321,"Of course BLM hates Israel, they're a terrorist organization.",2
1322,"Yes, BLM is a terrorist organization.",2
1323,"The opinion of this person was invalidated in the first sentence, ""which has done so much good in raising awareness of police abuses"" . ""So much good"" are you kidding me? So much good at perpetuating racism, and conflict. Blocking roads and rioting and threatening people? Good? Tell ya what, if BLM wants my support, it needs to just go away. I support that. And of course, why Fox reprinted this crap from the boston globe is beyond me.",2
1324,"Hey, pass a law against cell phone videos and you will get your wish for this all to go away.",0
1325,If not for cell phones and body cams more cops might be unfairly out of a job or worse.,0
1326,Why was it reprinted? Consider it a clue to the 'group' who controls the media.,2
1327,"Dershowitz erred when he thought that Black Lives Matter was really dedicated to rooting out police abuses. Their goal was always attacks on whites, especially white cops, whether or not they abused blacks. They are a hate group. Eventually, hate groups get around to hating Jews.",2
1328,Its amazing how angry people get when they keep getting shot.,0
1329,Who funds BLM? Follow the money,0
1330,"I do not believe for one moment that police abuse black people. This lie has been repeated so much by politicians and media that it is now accepted as a fact. It is a lie It is propaganda This lie has created a dangerous situation that actually ""encourages"" Blacks to behave badly and not be held accountable for their actions. Police exist to protect and defend law-abiding citizens. Believe it or not, that sometimes requires them to fire their weapon to stop criminal maniacs who violently refuse to follow instructions to stand down and stop threatening harm either to the police, innocent citizens, property, or themselves. Blacks do not die more often than whites at the hands of law enforcement; that's a fact that has been proven.",2
1331,"WELL SEE YOU ANSWERED YOUR OWN STATEMENT. ""NO DECENT PERSON"" NOT DECENT PERSONS MAKE UP ABOUT 95% OF THE SCUMBAGS IN THE BLM.",2
1332,"If fear, riot, murder, racism and violence is in the repertoire of BLM, why is it not listed as a terrorist group? Why are its members not on the 'no fly' list? Why not pull any subsidies, scholarships, professional licenses, driving licenses or civil/military occupations from its member's hands?",2
1333,Black Live Matter was just being sarcastic.,0
1334,Amen and Amen.,0
1335,BLACK OLIVES MATTER,0
1336,"So these thugs are anti-semites. Gee, who would have guessed it.",2
1337,Why would Blacks support Israel? That's not even logical.,0
1338,"Huh? Maybe because Jews have been even more pressed than blacks. Maybe because of a shared history of slavery. Maybe because American Jews were in the forefront of the civil rights movement. Maybe because Israel is the only democratic, law based country in the entire middle east.",2
1339,"Like all good Americans, Dershowitz is deeply concerned when people attack Israel, a sure sign of anti-Semitism – or so he tells us. As a distinguished civil rights attorney, Dershowitz helped defend O J Simpson but he isn’t defending BLM when they have the audacity to go after Israel. And like all Americans nowadays, Dershowitz closely identifies with his chosen group of American born Israelis, BLM identifies with their chosen group of African Americans – if you’re a loyal American you must enlist in a group which despises other groups. Is this a great country or what?",2
1340,"""But singling Israel out and falsely accusing it of “genocide” can be explained in no other way than blatant hatred of Jews and their state."" ROFL they send tanks roll over the bodies of new born babies, and it's not a genocide? (seen during the last incursion of Israel on europeanTV) take an aspirin dude and get the facts.",0
1341,"Just mowing down future terrorist , Keep it up Israel",2
1342,"I may have misunderstood your comment to be supportive of Palestinians, re read and realized I misunderstood. My other comment is for those who support Palestinians",0
1343,Anybody keeping score? Is every interest group now in conflict with at least one other group?,0
1344,most BLM members or wanna be BLM members are Muslims anyway. Or worse liberals,2
1345,"The whole problem is all about racism and hate and you sir are obviously part of the problem Just like savior Trump, you are very good at placing labels and placing blame, because YOU are part of the problem as well",0
1346,"Jaxtown, BLM is all about hate. And, to boot, they're dopes for calling out Israel. No other ethnic group has supported Black civil rights & freedom more than the Jewish people. I'm not Jewish but I can clearly see that.",0
1347,BLM is doing exactly what accuses others of doing. Hypocritical and disgraceful.,0
1349,Blacks in America are the fast growing population of anti-Semites in the US. Yes you can fact check it.,2
1350,"Black Lives Matter movement has been racist from the ""Get go"". Racial hatred of Whites and White Cops is wide spread and well known everywhere where Black Lives Matter meet. The members belief that Blacks are being murdered by Cops at a unusually high rate is a false narrative. White people are killed far more by Cops. All Lives Matter It comes as no surprise that some members hate Jews and Israel too. Just shows that fact that racism and racial hatred is very much alive in the Black Lives Matter movement. People should give the Black Lives Matter movement a double thumbs down and show your displeasure of them.",2
1351,"The terrorist nation of Israel illegally occupies large swaths of the West Bank in direct defiance of International law. Israel should only be approximately 1/3 of the size of what it currently occupies, this means 2/3 of their land is illegally occupied, which is a crime against humanity. Israel somehow managaes to have a worse record for crimes against humanity than even abhorrent places like Iran and Syria. Look it up the information is out there and none of it involves conspiracy nut jobs like Alex Jones.",0
1352,There is no international law against Israel holding the lands they captured in a defensive war. And your claim of a 'worse HR record' than the Arab despots is sheer nonsense. To think that people who can read and write can actually believe anything you've said is beyond comprehension.,0
1353,"Perhaps so but the history of non-Jewish Semites, Muslims, Babylonians (Nebuchadnezzar) and assorted Middle Eastern tribes murdering Jews is long and bloody. But Israel is loyal only to those who defend Jewish interests (Cyrus the Great, a Persian) and violently opposed to those who don’t. Naturally, Israel has a strict immigration policy regarding Palestinians, Israel even built one of those hated Border Walls to keep their nation secure. Is Trump a Jewish name?",2
1354,Palestinkians have an even stricter policy against Jews. The Palestinkian charter calls for the total elimination of the Jewish state and the genocide of Jews.,2
1355,Just like any other country we defend our interests and are loyal to those who support and defend our interests until this traitor-in-chief now occupying the White House.,2
1356,Blah blah blah. Israel is the only civilized nation in the region to keep the unwashed masses at bay.,2
1357,"take that up with the UN, or Israel, keep all your self described righteous anger and hate in the Strip.",0
1358,I think they should go back to the 6 Day War boarders. Isn't that how most countries gained land through war?,0
1359,"disagree. They would not have that land if the other countries had not invaded first. Why does Israel have to give back land won during an invasion of their country? The United States is not being forced to give land back to England, France, Spain or Mexico",0
1360,Israel SHOULD be 10X the size to wipe terrorist muslims off the face of the earth.,2
1361,Uhh am i confusec because Israel was thwre first and has been attacked basically everyday since it was formed. What would you say if Mexico said we want our land back and started shooting rockets at us. Wonder how you would react if somebody you lived was knife to death because of who they were bet you would be singing a different tune. Its a dog eat dog world outside of your safe zone this is how it works yiu attack us we crush you and then take your land so you cant do it again,0
1362,Everything you just said is factually wrong. Go back in your hole,0
1363,That woman is an evil pos,0
1364,It's too bad Charles Manson is no longer single; she's a good match.,0
1365,Man...That is one Goofball Looney Liberal...Probably worked with Barry as a Community Organizer in Chicongo...,2
1366,"Racism exists everywhere, even in the mouth of an alligator.",0
1367,"what a efen loon, but most femanazis are.",2
1368,ALL of them are.,2
1369,Why would anyone with more than two brain cells follow such a feminist loon? What she says isn't news. It should be privileged information -- notes in her psychiatrist's notebook at the asylum.,2
1370,Sorry Charlie - alligators want kids that taste good not the parents that have good taste (or sense).,0
1371,"This is the face of the so-called ""progressive"" movement.",0
1372,ug..ug..ly.,0
1373,"This is why the surgeon general states that smoking or drinking while pregnant is bad for an unborn child......this is what we get...brain damaged children.....I love how we now turn ""accidents"" into political social movements.....An accident is an undesirable incidental and unplanned event that could have been prevented had circumstances leading up to the accident been recognized",0
1374,Remember -- spay or neuter your millennials.,0
1375,"I'm sorry, but isn't this woman white? Let's face it, it's cool to to have an issue with white people. She is SO cool. I bet she just can't believe how utterly cool and accepted in all her social circles she really is. So it's not ""white privilage"" that needs to be stamped out . . .it's ""white I wanna be cool"".",0
1376,"Seems like she has more of a problem with ""white I wanna be dead"".",0
1377,Feminism,0
1378,DEMS are such clueless and useless animals.,0
1379,"But please, you're insulting animals.",0
1380,"When the black child fell into the gorilla cage ... and the gorilla was shot to save the boy ... many people signed a petition to have the mom prosecuted for failing to watch her child. Here an alligator eats a white child ... and there are signs everywhere telling people not to go in the water ... but there are no petitions being signed asking for the boy's dad to be prosecuted. That's the issue .... black people should be condemned ... white people are ""privileged"" and get a pass and sympathy. For those of you pretending it is otherwise... oh well, you can always be part of the problem instead of part of the solution.",0
1381,"Karvictho; first off the boy didn't ""fall"" into the Gorilla area - he CLIMBED in Second, he told his Momma he wanted to go in prior to escaping into the pit And both Mom and Dad were right next to him but were distracted taking photos Third off, various stories as to if the Dad was there or not, but he was there. So that boy had 2 parents and 2 siblings old enough to watch over him but ALL were too occupied on Social media to bother watching this lil boy that had to.d his parents that he wanted to climb in These deaths have NOTHING at all do with Racism, nor ""White Privileges"" Grow up Pull up your pants, stop looting your hood and then blah the about not having anything good in your neighborhood Oh, and BTW, they too could have gone to Disney and gotten their kid eaten by a Gator They take Food Stamps there ya know",2
1382,"The sign said no swimming and BTW all black people do not live in the hood and there are 45.2% of White Privileged, victims on welfare vs 25.7% of Black hood living, drug selling thugs according to the US Department of Agricultural 2015 report ijs",0
1383,Please tell me if I I'm getting this right,0
1384,I kind of think you fail to see the real picture,0
1385,I take it you're femme_esq?,0
1386,deiw  you are a part of the problem,0
1387,People like YOU are the problem,0
1388,Maybe the family in Florida got more sympathy because their child was killed. I agree that the Chicago family was unnecessarily maligned.,0
1389,"There are many people who are mad at the white parents. They shrugged off the sign and decided to go into the water. The water could have had bacteria or amebas or some other danger. The gorilla enclosure was a clear hazard, and as every parent knows kids are quick.",0
1390,"If you wish to start a petition to go after them for reckless endangerment. I'm in However, fighting an alligator with your bare hands as your son is being dragged under by a large animal might be enough. Same with being helpless to fend off a large gorilla as your son is dragged around. The gorilla lawsuit went nowhere because it was an accident. Wait, didn't both families get go fund me pages",0
1391,"Maybe, it was a bunch of people mad that a rare gorilla was shot, and people could care less about a gator. I guess everything I see isn't about race. Conformation bias is something we all should learn about.",0
1392,It is otherwise,0
1393,"Considering the fact that I'll never be black, I suppose I'll have to settle for being part of the solution.",2
1394,"However, it is YOU that is ""part of the problem"" (in fact, a very LARGE part of the problem)... carrying and spreading your venomous hatred of the human race, and especially ""whites. And it would indeed be for the same tragedy that befell this little ""white"" boy to befall YOU, that would be a much to be desired (and quite poetic) ""part of the solution"".",0
1395,someone needs a brain transplant,0
1396,I believe all of her organs could be of better use to others in need.,0
1397,Who would want them?,0
1398,Far better a brain removal... the ISIS way.,0
1399,Dumber than a box of rocks racist and it is an insult to the box of rocks to use them as a comparison.,0
1400,INDEED,0
1401,"this nut job married a Givonna Long, google this name to see what a prize she married",0
1402,"How do you know this? Then she would be the ""Olivia St. Clair"" part?",0
1403,When does it become ok to take the trash like this out,0
1404,"Chicago, Lawyer, Liberal.................the Gator would have gotten diarrhea or spat her out. JMO",0
1405,"Talk about ""Racist",0
1406,"Hey liberals are you watching this? One of your own spewing venom toward an innocent little 2 year old. Makes some of you proud, I'm sure. With hatred like this circulating on the internet it's little wonder we, as a nation, have lost our moral compass.",0
1407,"I'm also curious. Why would the dad allow the child any where near the water that said ""No Swimming"". Forget about the bottom of the water having some type problem. It was Florida. Gators can asset water in families pools. So there in open land when that sign would have made any parent more cautious. That Gator laid in wait for that innocent little boy and did what an Alligator known to do. Strike very fast and drag under water. So sad for the family, that I am. The Father will never ever forgive himself. So I really don't think pointing fingers really makes a different at this point. He was the one at the time walking with his Son and that very sad tragic thing happen and that will always be his final remembrance of his child. So heart breaking.",0
1408,and yet here you are doing just that pointing fingers,0
1409,"Technically they were in compliance with the signs as neither one was swimming. There are thousands of places around the gulf coast that say no swimming and like these signs they are permanent. Sometimes it's as simple as tree stumps being removed to make, as in this case, a man made lake. The owners don't want people hurt on the remaining stumps until they have rotted away. They walked together on a beach and the little boy was in less than 12"" of water. Now if the signs that were posted would have said ""DANGER ALLIGATORS IN WATER"" I could see how you might have a point. However, you do not.",0
1410,"Neither does she seem to have a brain, a heart or a soul. Check out the profile photo. Yeah, some ""Honeyblonde"", huh? SMH",0
1411,"seriously? Now I live in the South and if there is a public area that has ALLIGATORS we post signs that state that....Now if I am going to ""Disney"" I would NOT expect at a resort type hotel for there to be Gators and if there are they should POST that because someone from some Northern state on vacation is not thinking Gators unless they are at Animal Kingdom.....this is clearly the fault of the hotel not the parents....and it was an accident",0
1412,American feminists are about as useful as soundless Velcro. Grew up with daddy issues no doubt.,2
1413,"When daddy leaves mommy and kids, kids get daddy issues. It's traumatic for everyone",0
1414,So discriminating alligators chose their victims because they taste good or because they have good taste?,0
1415,Apparently because of this white privilege deal...,0
1416,"We really should sue the alligator for not complying with Florida and Federal EEOC (Equal Eating Opportunity Commission) rules as well as Affirmative Action and Diversity requirements. Wrong ""race"" (actually ethnicity, there is only one race), wrong gender, wrong education and income profile.",2
1417,"sight to make eyes sore, could be a Hilary intern",0
1418,"I'd still rather take my chances at Disney rather than on the streets of Chicago, especially on weekends.",0
1419,You have better odds with the alligators. The stats are up to 1847 shot. Probably be over 1900 after the weekend.,0
1420,Anyone wonder why this country and world is in such a mess. My condolences to the family.,0
1421,"With so much evidence being piled higher and higher every day, I quit wondering long ago.",0
1422,Huh?,0
1423,right?,0
1424,Brienne of Snarth Uncovered,2
1425,"nah, she's not worth another moment of my time.",0
1426,"Then again you can ask her ""How does a 2 year old get far enough away from the parent and close enough to get snatched by an alligator unsupervised in a huge public arena?"" Bad parenting maybe? Just asking, either way it is very sad.",0
1427,"BanGee, how does one become so full of hate like you?",0
1428,I see you know zip about gators.,0
1429,Or anything else worth knowing.,0
1430,Most people don't think about alligators in the pond when they are vacationing at Disney. I wonder why they didn't post a warning sign?,0
1431,She may be influential but so is the devil.,0
1432,"Disgusting The women appears to have some ""issues"" going on. Peace.",0
1433,She's right. He should feel the guilt for the rest of his life for ignoiring signs. But millions of dollars will buy a couple of four wheelers and some personal watercraft. That'll help him squash the feelings.,0
1434,You can't go out killing American wildlife ...that's poaching. Or are you commenting on the way $$$ soothe the parent's feelings after a lawsuit?,0
1435,What an ignorant POS.,0
1436,White privilege? Getting killed by a gator is a privilege? Paying ridiculous taxes to support kneegrows is a privilege?,2
1437,Stain.,0
1438,There is always a mentally disturbed feminist - man hater in the crowd. Put her on the no-fly list.,2
1439,"Actually she should be put on the next available ""flight"" fly list, out of the country... maybe to a place with an all black population, like the Congo Oh wait, are they black... I don't see color, I see people, maybe she should try it.",2
1440,"Yes, send her to ISIS she can tell them all about how lousy this country is.",0
1441,Must be a Hillary Supporter.,0
1442,That's a given.,0
1443,LET'S SEE PEOPLE ARE FEED UP WITH RACISM as an excuse for black failure so now black failure is blamed on white privilege. I would laugh if it wasn't so lame.,2
1444,What a witch,0
1445,This woman is a waste of otherwise perfectly viable skin cells.,0
1446,What a sick twisted mind she has. I make some bomb thrower comments- but about dead children? She needs help.,0
1447,"Feminism is a disease . An absence of God, loving or caring , for one thing .",2
1448,Oh Bulls**t. I'm a feminist and nothing like this witch. Feminism is about equality in the workplace and not being treated like second class citizens. Shows how much you know. God has nothing to do with it.,0
1449,Doesn't the hildabeeste bare a strange resemblance to an alligator?,2
1450,That's an insult to alligators,2
1451,Liberalism is an illness of spirit...leading to nonsensical rationalizations of mind. Liberals rewrite the past.... lie about the present..... and offer nothing for the future....,0
1452,Well said,0
1453,There is a reason they say liberalism is a disease.,0
1454,"don't give it that credit, they will want rational people to pay their therapy bills.",0
1455,"Well, we pay for everything else they want--don't we?",0
1456,if it was an illegal mexican would she have wrong that ?,2
1457,im guessing she is a clinton supporter,0
1458,"Brienne of Snarth, I want to share my white male privilege [large alligator] with you.",0
1459,Hope she feels better,0
1460,"When you're a single-issue hammer, everything looks like a nail. When you're a feminist, everything looks like white male privilege.",0
1461,"What a surprise Another ugly, self-proclaimed ""feminist"". After 30 years of observation, I'm thinking being ugly is a requirement.",2
1462,She should become one with an alligator,0
1463,My sympathy to the gator,0
1464,RE,0
1465,It's a COOKBOOK,0
1466,"FL protects alligators too much, alligators are serial killers, they eat anything anyone any pet, they can. Sad the media has convinced the public that these killers should be ""protected by law""? Hope they learn why some creatures are not desirable neighbors? They should all be re-located to the Everglades (the gators and the media, lol), that would help their tourism and make the rest of FL safer. Same for the Bear issues, Over Development destroys the Bears natural habitat so they have to search for food more and farther, so its mans doing; just Re-Locate them to the Rockies perhaps, that would not require the Bears killed,who are only looking for food most all the times. Too, Disney should have 2 barriers between any dangerous animal or creature and the public. Even a good parent can be caught unawares. Its just human nature to not always be 100% on guard.",0
1467,"Give it up, Alligators were there first. I don't want to see any species wiped out.",0
